address,latitude,longitude,rating,distance,price,name,store_id
1626 Blvd de Maisonneuve Ouest,45.50038,-73.57507,8.3,658,1,Antep Kabab,not available
1612 Sherbrooke Rue O,45.50038,-73.57507,8.3,700,2,Chez Hailar,not available
1189 Rue de la Montagne,45.50038,-73.57507,8.3,373,2,Ye Olde Orchard Pub & Grill,not available
1255 Bishop Rue,45.50038,-73.57507,8.2,451,1,C'Cho-Colat,not available
2020 Crescent Rue,45.50038,-73.57507,8.2,348,1,Restaurant Boustan,not available
1441 Saint Mathieu Rue,45.50038,-73.57507,8.2,759,2,Otto Yakitori Izakaya,not available
1356 Sainte-Catherine Rue O,45.50038,-73.57507,8.2,360,2,Les 3 Brasseurs,not available
1472 Peel Rue,45.50038,-73.57507,8.2,53,2,Cafe Vasco Da Gama,not available
1515 Sainte-Catherine Rue O,45.50038,-73.57507,8.2,601,1,Jugo Juice,not available
1250 Robert-Bourassa Blvd,45.50038,-73.57507,8.1,531,2,Le East,not available
1434 Crescent Rue,45.50038,-73.57507,8.0,330,2,Wienstein & Gavino's,not available
1909 Sainte-Catherine Rue O,45.50038,-73.57507,8.0,956,1,Sammi & Soupe Dumpling,not available
1325 Blvd René-Lévesque O,45.50038,-73.57507,8.0,472,2,Siam,not available
732 Sainte-Catherine Rue O,45.50038,-73.57507,8.0,394,2,Les 3 Brasseurs,not available
1244 MacKay Rue,45.50038,-73.57507,7.9,558,3,N sur Mackay,not available
2000 Guy Rue,45.50038,-73.57507,7.8,640,2,Starbucks,4056-140777
1684 Blvd Maisonneuve Ouest,45.50038,-73.57507,7.8,759,1,Allô! Mon Coco,not available
1221 Rene-Levesque Blvd O,45.50038,-73.57507,7.7,422,2,Bier Markt,4862
2002 MacKay Rue,45.50038,-73.57507,7.7,520,1,Hinnawi Bros Bagel & Café,not available
2065A Bishop Rue,45.50038,-73.57507,7.7,405,2,Ramen Misoya,not available
1198 Sainte-Catherine Rue O,45.50038,-73.57507,7.7,183,1,Mister Steer Restaurant,not available
1 Ville-Marie Pl,45.50038,-73.57507,7.7,521,3,Les Enfants Terribles,not available
1225 Crescent Rue,45.50038,-73.57507,7.7,400,2,Hurley's Irish Pub,not available
1426 Bishop Rue,45.50038,-73.57507,7.7,416,2,McKibbin's Irish Pub,not available
1431 Saint-Laurent Blvd,45.5045907,-73.55918795,9.4,757,2,Cadet,not available
360 Saint-Jacques Rue,45.5045907,-73.55918795,9.3,243,1,Crew Collective & Café,not available
1595 Saint-Laurent Blvd,45.5045907,-73.55918795,9.3,872,3,Bouillon Bilk,not available
351 Saint-Paul Rue O,45.5045907,-73.55918795,9.2,431,2,Olive & Gourmando,not available
705 Sainte-Catherine Rue O,45.5045907,-73.55918795,9.1,978,2,Time Out Market Montréal,not available
1067 Rue de Bleury,45.5045907,-73.55918795,9.1,306,1,La Finca café & bureau,not available
782 Wellington Rue,45.5045907,-73.55918795,9.0,923,1,Monopole,not available
520 Saint-Laurent Blvd,45.5045907,-73.55918795,9.0,295,1,Paquebot Vieux-Mtl,not available
312 Saint-Paul Rue O,45.5045907,-73.55918795,9.0,425,4,Barroco,not available
425 Saint Nicolas Rue,45.5045907,-73.55918795,9.0,337,1,Mandy's,not available
1106B Saint Laurent Blvd,45.5045907,-73.55918795,9.0,466,3,Bar le Mal Nécessaire,not available
380 Saint Paul Rue E,45.5045907,-73.55918795,8.9,801,1,Pub BreWskey,not available
419 Saint-Vincent Rue,45.5045907,-73.55918795,8.9,549,1,Café Olimpico,not available
273 Saint-Paul Rue E,45.5045907,-73.55918795,8.8,658,2,L'Usine de Spaghetti,not available
139 Saint-Paul Rue O,45.5045907,-73.55918795,8.7,361,2,Pub Wolf & Workman,not available
1250 Rue de Bleury,45.5045907,-73.55918795,8.6,592,2,Nyks Bistro Pub,not available
460 McGill Rue,45.5045907,-73.55918795,8.6,438,1,Structure Torréfacteurs - Structure Coffee Roasters,not available
151 Saint-Paul Rue O,45.5045907,-73.55918795,8.6,351,1,Tommy Café,not available
711 cote de la Place-d'Armes,45.5045907,-73.55918795,8.6,134,2,Kyo Bar Japonais,not available
433 McGill Rue,45.5045907,-73.55918795,8.6,455,2,Brit & Chips,not available
363 d'Youville Pl,45.5045907,-73.55918795,8.5,231891,2,Bello Deli,not available
453 Saint-Sulpice Rue,45.5045907,-73.55918795,8.5,252,3,Les Glaceurs,not available
179 Saint-Paul Rue O,45.5045907,-73.55918795,8.5,355,0,Le Petit Dep,not available
200 Notre-Dame Rue O,45.5045907,-73.55918795,8.3,169,1,Tommy,not available
1 Saint-Paul Rue O,45.5045907,-73.55918795,8.3,423,2,Modavie,not available
1006 Saint-Laurent Blvd,45.5045907,-73.55918795,8.3,361,2,Nouilles de Lan Zhou,not available
3 Saint-Paul Rue E,45.5045907,-73.55918795,8.3,450,2,Creperie Chez Suzette,not available
39 Saint-Paul Rue E,45.5045907,-73.55918795,8.2,484,2,Vieux-Port Steakhouse,not available
426 Jacques-Cartier Pl,45.5045907,-73.55918795,8.2,598,4,Maggie Oakes,not available
150 St Catherine Rue W,45.5045907,-73.55918795,8.2,588,2,La Cage,LC_08
468 McGill Rue,45.5045907,-73.55918795,8.2,452,2,Five Guys Burgers & Fries,1281
626 Marguerite d'Youville Rue,45.5045907,-73.55918795,8.1,715,3,Jellyfish Crudo+Charbon,not available
1579 Saint-Laurent Blvd,45.5045907,-73.55918795,8.1,855,0,Bar Pamplemousse,not available
1250 Robert-Bourassa Blvd,45.5045907,-73.55918795,8.1,803,2,Le East,not available
1431 Saint-Laurent Blvd,45.50631446,-73.55967123,9.4,581,2,Cadet,not available
360 Saint-Jacques Rue,45.50631446,-73.55967123,9.3,436,1,Crew Collective & Café,not available
1595 Saint-Laurent Blvd,45.50631446,-73.55967123,9.3,700,3,Bouillon Bilk,not available
351 Saint-Paul Rue O,45.50631446,-73.55967123,9.2,617,2,Olive & Gourmando,not available
1067 Rue de Bleury,45.50631446,-73.55967123,9.1,334,1,La Finca café & bureau,not available
425 Saint Nicolas Rue,45.50631446,-73.55967123,9.0,517,1,Mandy's,not available
1106B Saint Laurent Blvd,45.50631446,-73.55967123,9.0,274,3,Bar le Mal Nécessaire,not available
380 Saint Paul Rue E,45.50631446,-73.55967123,8.9,722,1,Pub BreWskey,not available
419 Saint-Vincent Rue,45.50631446,-73.55967123,8.9,516,1,Café Olimpico,not available
363 d'Youville Pl,45.50631446,-73.55967123,8.9,697,2,Deli Italien Bello,not available
139 Saint-Paul Rue O,45.50631446,-73.55967123,8.7,484,2,Pub Wolf & Workman,not available
1250 Rue de Bleury,45.50631446,-73.55967123,8.6,522,2,Nyks Bistro Pub,not available
460 McGill Rue,45.50631446,-73.55967123,8.6,632,1,Structure Torréfacteurs - Structure Coffee Roasters,not available
151 Saint-Paul Rue O,45.50631446,-73.55967123,8.6,483,1,Tommy Café,not available
301 Emery Rue,45.50631446,-73.55967123,8.6,946,1,Café Saint-Henri Quartier Latin,not available
433 McGill Rue,45.50631446,-73.55967123,8.6,650,2,Brit & Chips,not available
453 Saint-Sulpice Rue,45.50631446,-73.55967123,8.5,338,3,Les Glaceurs,not available
200 Notre-Dame Rue O,45.50631446,-73.55967123,8.3,335,1,Tommy,not available
1 Saint-Paul Rue O,45.50631446,-73.55967123,8.3,460,2,Modavie,not available
1006 Saint-Laurent Blvd,45.50631446,-73.55967123,8.3,169,2,Nouilles de Lan Zhou,not available
3 Saint-Paul Rue E,45.50631446,-73.55967123,8.3,472,2,Creperie Chez Suzette,not available
39 Saint-Paul Rue E,45.50631446,-73.55967123,8.2,487,2,Vieux-Port Steakhouse,not available
245 Sherbrooke Rue O,45.50631446,-73.55967123,8.2,954,1,Benelux,not available
426 Jacques-Cartier Pl,45.50631446,-73.55967123,8.2,546,4,Maggie Oakes,not available
150 St Catherine Rue W,45.50631446,-73.55967123,8.2,466,2,La Cage,LC_08
1567 Saint-Denis Rue,45.50631446,-73.55967123,8.2,942,3,Saint-Houblon,not available
468 McGill Rue,45.50631446,-73.55967123,8.2,644,2,Five Guys Burgers & Fries,1281
1579 Saint-Laurent Blvd,45.50631446,-73.55967123,8.1,684,0,Bar Pamplemousse,not available
1250 Robert-Bourassa Blvd,45.50631446,-73.55967123,8.1,837,2,Le East,not available
1080 Rue de Bleury,45.50631446,-73.55967123,8.0,376,2,Chifa,not available
124 Saint-Paul Rue O,45.50631446,-73.55967123,8.0,477,2,Méchant Bœuf Bar & Brasserie,not available
732 Sainte-Catherine Rue O,45.50631446,-73.55967123,8.0,974,2,Les 3 Brasseurs,not available
1615 Saint-Denis Rue,45.50631446,-73.55967123,7.9,995,2,Juliette et Chocolat,not available
43 Rue de la Gauchetière Est,45.50631446,-73.55967123,7.8,211,1,Restaurant Mon-Nan Cantonese Food Enr,not available
701 cote de la Place-d'Armes,45.50631446,-73.55967123,7.8,199,2,Suite 701,not available
322 Ave du Mont-Royal Est,45.52809996,-73.58843872,9.2,662,2,Au Kouign-Amann,not available
9 Fairmount Ave E,45.52809996,-73.58843872,9.2,664,2,Larry's,not available
4627 Saint-Denis Rue,45.52809996,-73.58843872,9.1,473,1,Café Myriade - le Plateau,not available
809 Laurier Ave E,45.52809996,-73.58843872,9.0,130,0,Fous Desserts,not available
4690 Saint-Denis Rue,45.52809996,-73.58843872,9.0,402,2,Ouzeri,not available
4631 Saint-Laurent Blvd,45.52809996,-73.58843872,9.0,779,2,Aux Vivres,not available
1266 Ave du Mont-Royal Est,45.52809996,-73.58843872,8.9,845,1,Point G,not available
4524 Saint-Laurent Blvd,45.52809996,-73.58843872,8.8,864,2,Hof Kelsten,not available
1127 Ave du Mont-Royal Est,45.52809996,-73.58843872,8.7,733,1,St-Viateur Bagel & Cafe,not available
5605 Ave de Gaspé,45.52809996,-73.58843872,8.7,747,2,Café Falco,not available
54 Saint-Viateur Rue O,45.52809996,-73.58843872,8.6,923,1,Falafel Yoni,not available
4653 Saint-Laurent Blvd,45.52809996,-73.58843872,8.6,758,1,Robin des Bois,not available
52 Saint-Viateur Rue O,45.52809996,-73.58843872,8.6,920,2,Bishop & Bagg,not available
1059 Gilford Rue,45.52809996,-73.58843872,8.5,470,3,Restaurant la Raclette,not available
4449 Rue de Mentana,45.52809996,-73.58843872,8.5,681,2,Tampopo,not available
922 Ave du Mont-Royal Est,45.52809996,-73.58843872,8.4,647,2,Restaurant l'Avenue,not available
351 Ave du Mont-Royal E,45.52809996,-73.58843872,8.4,636,1,Le Toledo,not available
4720 Marquette Rue,45.52809996,-73.58843872,8.4,980,3,Maison Publique,not available
5207 Saint-Laurent Blvd,45.52809996,-73.58843872,8.3,672,0,Tsukuyomi Ramen,not available
351 Laurier Ave E,45.52809996,-73.58843872,8.3,228,1,Restaurant Chez Claudette,not available
5150 St-Laurent Blvd,45.52809996,-73.58843872,8.3,673,1,Cinéma Moderne,not available
4710 rue de Lanaudière,45.52809996,-73.58843872,8.2,742,3,Le Chien Fumant,not available
354 Ave du Mont-Royal Est,45.52809996,-73.58843872,8.2,657,2,Bily Kun,not available
1546 Laurier Ave E,45.52809996,-73.58843872,8.1,863,1,Café Méchants Pinsons,not available
34 Fairmount Ave O,45.52809996,-73.58843872,8.1,739,1,Wilensky's Light Lunch,not available
115 Laurier Ave O,45.52809996,-73.58843872,8.1,848,2,Bar Henrietta,not available
860 Ave du Mont-Royal Est,45.52809996,-73.58843872,8.0,632,1,Boulangerie Première Moisson,not available
142 Fairmount Ave O,45.52809996,-73.58843872,8.0,893,2,La Khaima,not available
4873 Saint-Laurent Blvd,45.52809996,-73.58843872,8.0,678,2,Casa del Popolo,not available
104 Laurier Ave O,45.52809996,-73.58843872,8.0,827,3,Restaurant la Chronique,not available
327 Ave du Mont-Royal Est,45.52809996,-73.58843872,8.0,661,2,Bar Plan B,not available
5938 Saint-Hubert Rue,45.52809996,-73.58843872,7.9,1002,2,Restaurant Casa Alentejo,not available
370 Marie-Anne Rue E,45.52809996,-73.58843872,7.8,843,1,Café Tuyo,not available
1499 Laurier Ave E,45.52809996,-73.58843872,7.8,844,2,Byblos le Petit Café,not available
5282 Saint-Laurent Blvd,45.52809996,-73.58843872,7.8,704,2,Burger de Ville,not available
3632 Ontario Rue E,45.55321884,-73.53978217,8.8,926,2,L'Espace Public-Brasseurs de Quartier,not available
4005 Ontario Rue E,45.55321884,-73.53978217,8.7,431,2,État-Major,not available
4255 Ontario Rue E,45.55321884,-73.53978217,8.6,162,2,Hélicoptère,not available
3606 Ontario Rue E,45.55321884,-73.53978217,8.5,960,1,Atomic Cafe,not available
4137 Sainte-Catherine Rue E,45.55321884,-73.53978217,8.5,594,2,Les Affamés,not available
4317 Ontario Rue E,45.55321884,-73.53978217,8.3,42,2,Les gourmandises de Marie-Antoinette,not available
3974 Pierre de Coubertin Ave,45.55321884,-73.53978217,8.0,971,2,Fusion Express,not available
3971 Hochelaga Rue,45.55321884,-73.53978217,7.9,757,2,Poutine Centrale,not available
4264 Sainte-Catherine Rue E,45.55321884,-73.53978217,7.8,529,0,Bistro le Ste-Cath,not available
2225 Bennett Ave,45.55321884,-73.53978217,7.7,342,1,Hoche Glacé,not available
4223 Ontario Rue E,45.55321884,-73.53978217,7.4,200,1,New Casa de la Pizza,not available
25 Simon Valois Pl,45.55321884,-73.53978217,7.4,715,2,Le Valois,not available
3882 Ontario Rue E,45.55321884,-73.53978217,7.3,604,1,Le Blind Pig,not available
3860 Ontario Rue E,45.55321884,-73.53978217,7.3,625,1,Restaurant la Pataterie Inc,not available
2009 Ave de la Salle,45.55321884,-73.53978217,6.9,156,1,Hélico,not available
4077 Sainte-Catherine Rue E,45.55321884,-73.53978217,6.3,625,1,Subway,not available
3982 Ontario Rue E,45.55321884,-73.53978217,5.8,451,3,Gerry's Restaurant Delicatessen,not available
3634 Ontario Rue E,45.55321884,-73.53978217,5.4,930,1,Tim Hortons,not available
4315 Ontario Rue E,45.55321884,-73.53978217,0.0,54,2,Hoa Anh-Dāo,not available
4535 Rue de Rouen,45.55321884,-73.53978217,0.0,378,1,Bocal,not available
4045 Ontario Rue E,45.55321884,-73.53978217,0.0,405,1,Wolfgang Social Club,not available
2030 Pie-Ix Blvd,45.55321884,-73.53978217,0.0,421,0,American Can Company Building,not available
3979 Ontario Rue E,45.55321884,-73.53978217,0.0,478,1,Ô-Big,not available
4303 Sainte-Catherine Rue E,45.55321884,-73.53978217,0.0,501,2,Bar le Bureau,not available
4471 Sainte-Catherine Rue E,45.55321884,-73.53978217,0.0,522,2,Taverne l'Escale,not available
4316 Sainte-Catherine Rue E,45.55321884,-73.53978217,0.0,528,1,Supernat,not available
4596 Sainte-Catherine Rue E,45.55321884,-73.53978217,0.0,550,1,Patisserie la Lorraine,not available
3905 Ontario Rue E,45.55321884,-73.53978217,0.0,597,1,Pizza Fugazzi,not available
4641 Sainte-Catherine Rue E,45.55321884,-73.53978217,0.0,615,2,Loupblond,not available
5 Simon Valois Pl,45.55321884,-73.53978217,0.0,731,1,Bar Laitier,not available
3739 Ontario Rue E,45.55321884,-73.53978217,0.0,802,2,Resto-Bar le Pick Up,not available
3668 Ontario Rue E,45.55321884,-73.53978217,0.0,877,1,Sabor Del Sur,not available
1431 Saint-Laurent Blvd,45.51613215,-73.56049687,9.4,726,2,Cadet,not available
1595 Saint-Laurent Blvd,45.51613215,-73.56049687,9.3,708,3,Bouillon Bilk,not available
1272 Sainte-Catherine Rue E,45.51613215,-73.56049687,9.0,507,2,Bar Renard,not available
1106B Saint Laurent Blvd,45.51613215,-73.56049687,9.0,845,3,Bar le Mal Nécessaire,not available
300 Ontario Rue E,45.51613215,-73.56049687,8.9,432,3,La Distillerie,not available
3609 Saint-Denis Rue,45.51613215,-73.56049687,8.6,732,4,La Fabrique Bistrot,not available
301 Emery Rue,45.51613215,-73.56049687,8.6,341,1,Café Saint-Henri Quartier Latin,not available
1096 Saint-Laurent Blvd,45.51613215,-73.56049687,8.6,846,1,La Capital Tacos,not available
350 Notre-Dame Rue E,45.51613215,-73.56049687,8.6,918,1,Café de' Mercanti - Old Montreal,not available
2021 Saint-Denis Rue,45.51613215,-73.56049687,8.6,400,3,Le 4e Mur,not available
1579 Saint-Denis Rue,45.51613215,-73.56049687,8.6,216,1,Vua Sandwichs,not available
8 Sherbrooke Rue E,45.51613215,-73.56049687,8.5,810,1,Cafe Origine,not available
1310 Blvd de Maisonneuve Est,45.51613215,-73.56049687,8.5,524,1,Bistro le Passe Compose,not available
1112 Blvd de Maisonneuve Est,45.51613215,-73.56049687,8.5,297,3,O'Thym,not available
73 Prince Arthur Rue E,45.51613215,-73.56049687,8.5,907,1,Arepera,not available
1749 Saint-Denis Rue,45.51613215,-73.56049687,8.4,326,2,Le Saint Bock,not available
1668 Saint-Denis Rue,45.51613215,-73.56049687,8.3,262,2,Pizzeria Dei Compari,not available
1006 Saint-Laurent Blvd,45.51613215,-73.56049687,8.3,925,2,Nouilles de Lan Zhou,not available
3600 Saint-Laurent Blvd,45.51613215,-73.56049687,8.2,984,2,Juliette et Chocolat,not available
51 Sherbrooke Rue O,45.51613215,-73.56049687,8.2,880,1,Café OSMO,not available
150 St Catherine Rue W,45.51613215,-73.56049687,8.2,1015,2,La Cage,LC_08
1567 Saint-Denis Rue,45.51613215,-73.56049687,8.2,219,3,Saint-Houblon,not available
3515 Saint-Laurent Blvd,45.51613215,-73.56049687,8.2,896,2,McKibbin's Irish Pub,not available
1579 Saint-Laurent Blvd,45.51613215,-73.56049687,8.1,720,0,Bar Pamplemousse,not available
2049 Saint-Denis Rue,45.51613215,-73.56049687,7.9,427,2,Brasserie Artisanale l'Amère a Boire Inc,not available
1615 Saint-Denis Rue,45.51613215,-73.56049687,7.9,217,2,Juliette et Chocolat,not available
1649 Saint-Denis Rue,45.51613215,-73.56049687,7.9,246,2,Pub l'Ile Noire,not available
1315 Sainte-Catherine Rue E,45.51613215,-73.56049687,7.9,562,2,Bar l'aigle Noir,not available
1365 Ontario Rue E,45.51613215,-73.56049687,7.9,779,2,Poutineville,not available
1710 Saint-Denis Rue,45.51613215,-73.56049687,7.8,308,2,Frite Alors,not available
20 Prince-Arthur Rue O,45.51613215,-73.56049687,7.8,997,2,Ye Olde Orchard Pub & Grill,not available
43 Rue de la Gauchetière Est,45.51613215,-73.56049687,7.8,883,1,Restaurant Mon-Nan Cantonese Food Enr,not available
921 Sainte-Catherine Rue E,45.51613215,-73.56049687,7.8,222,1,La graine brûlée,not available
87 Sainte-Catherine Rue E,45.51613215,-73.56049687,7.8,609,1,Foufounes Electriques,not available
3635 Saint-Denis Rue,45.51613215,-73.56049687,7.7,768,3,Café Cherrier,not available
3632 Ontario Rue E,45.53885946,-73.5528177,8.8,987,2,L'Espace Public-Brasseurs de Quartier,not available
2543A Ontario Rue E,45.53885946,-73.5528177,8.6,660,1,Patisserie Polonaise Wawel,not available
3606 Ontario Rue E,45.53885946,-73.5528177,8.5,955,1,Atomic Cafe,not available
4093 Molson Rue,45.53885946,-73.5528177,7.9,911,1,Mamie Clafoutis,not available
2263 Lariviere Rue,45.53885946,-73.5528177,7.7,954,3,Bistro sur la Rivière,not available
2308 Ontario Rue E,45.53885946,-73.5528177,7.4,919,1,Crèmerie Confiserie le Gourmandin,not available
3121 Hochelaga Rue,45.53885946,-73.5528177,7.2,380,2,Maneki Comptoir Asiat',not available
3090 Sherbrooke Rue E,45.53885946,-73.5528177,6.9,534,1,Deli Miami,not available
2544 Ontario Rue E,45.53885946,-73.5528177,6.4,669,1,Subway,38095
2765 Sherbrooke Rue E,45.53885946,-73.5528177,6.3,597,1,Subway,27680
3501 Ontario Rue E,45.53885946,-73.5528177,6.2,825,1,Subway,14811
2800 Rachel St E,45.53885946,-73.5528177,6.1,642,1,Pizza Hut,not available
2700 Ontario Rue E,45.53885946,-73.5528177,5.6,500,1,Tim Hortons,not available
3634 Ontario Rue E,45.53885946,-73.5528177,5.4,989,1,Tim Hortons,not available
2901 Sherbrooke St E,45.53885946,-73.5528177,5.3,558,1,McDonald's,40472
3090 Hochelaga Rue,45.53885946,-73.5528177,4.9,302,1,KFC,1256
3179 Ontario Rue E,45.53885946,-73.5528177,0.0,449,1,Chez Sandrine,not available
2683 Ontario Rue E,45.53885946,-73.5528177,0.0,481,3,Bar Sexe Mania,not available
3213 Ontario Rue E,45.53885946,-73.5528177,0.0,500,1,Le Rond-Point,not available
3227 Ontario Rue E,45.53885946,-73.5528177,0.0,522,0,3 Patapoufs,not available
2600 Ontario Rue E,45.53885946,-73.5528177,0.0,578,2,Restaurant Bercy,not available
3328 Ontario Rue E,45.53885946,-73.5528177,0.0,635,3,Blockhaus,not available
3485 Ontario Rue E,45.53885946,-73.5528177,0.0,636,1,La Canoise,not available
3353 Ontario Rue E,45.53885946,-73.5528177,0.0,660,1,Bistro 360,not available
3350 Ontario Rue E,45.53885946,-73.5528177,0.0,664,0,El Jumelgi,not available
3417 Ontario Rue E,45.53885946,-73.5528177,0.0,714,2,Boustan,not available
3445 Ontario Rue E,45.53885946,-73.5528177,0.0,755,1,Pizza Piroz,not available
4090 Andre-Laurendeau Rue,45.53885946,-73.5528177,0.0,893,1,La Caféshop,not available
2054 Fullum Rue,45.53885946,-73.5528177,0.0,923,1,Ikaros Pizzeria Enr,not available
1717 rue du Havre,45.53885946,-73.5528177,0.0,923,0,Gaz Métro - Caféteria,not available
4091 Molson Rue,45.53885946,-73.5528177,0.0,937,1,Pizzeria No.900,not available
2600 William-Tremblay Rue,45.53885946,-73.5528177,0.0,986,1,Station W,not available
3927 Saint-Denis Rue,45.52479,-73.56545,9.1,868,3,L'Express,not available
3801 Saint-Denis Rue,45.52479,-73.56545,9.0,816,1,Le Club Espresso Bar,not available
3660 Saint-Denis Rue,45.52479,-73.56545,8.9,839,2,Mamie Clafoutis,not available
1700 Ontario Rue E,45.52479,-73.56545,8.9,471,1,La Fabrique Arhoma,not available
